Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-05-05,0.12997043132781982,0.13092603978459313,0.12805922717375273,0.12997043132781982,98492800,0.0,0.0
1997-05-06,0.12997046047554173,0.13092606914662383,0.12805925589285985,0.12901486456394196,83148800,0.0,0.0
1997-05-07,0.12901480285974193,0.1299703983143069,0.12519152787814475,0.12614713609218597,114217600,0.0,0.0
1997-05-08,0.12710363147645892,0.13092603978459313,0.12614716813455992,0.12997043132781982,82936000,0.0,0.0
1997-05-09,0.12997044767418173,0.13379285646305966,0.12997044767418173,0.13044825196266174,188372800,0.0,0.0
1997-05-12,0.13188162994530309,0.13474842967631157,0.12997042587147115,0.13427063822746277,164976000,0.0,0.0
1997-05-13,0.13379283401913505,0.1366596337501435,0.12997042587147115,0.13427063822746277,197019200,0.0,0.0
1997-05-14,0.13665967984614402,0.13761528858513114,0.13379287914814922,0.1352262794971466,135643200,0.0,0.0
1997-05-15,0.13570402562618256,0.13761522952443705,0.13379282172792806,0.13570402562618256,99008000,0.0,0.0
1997-05-16,0.1337928586887756,0.1347484545221514,0.13188165426254272,0.13188165426254272,93296000,0.0,0.0
1997-05-19,0.13379283963595404,0.13474843533324785,0.12997043132781982,0.12997043132781982,52259200,0.0,0.0
1997-05-20,0.12997044983630984,0.13331505439234706,0.128059245410077,0.13188165426254272,84828800,0.0,0.0
1997-05-21,0.13092606914662383,0.13092606914662383,0.12614719642486055,0.12901486456394196,122248000,0.0,0.0
1997-05-22,0.12805923740284375,0.12901484593594895,0.12614717821091986,0.12710364162921906,76764800,0.0,0.0
1997-05-23,0.12710365998126008,0.12997046047554173,0.12710365998126008,0.12901486456394196,67032000,0.0,0.0
1997-05-27,0.128059245410077,0.13283726285539982,0.128059245410077,0.13188165426254272,82084800,0.0,0.0
1997-05-28,0.13283724393866023,0.13379283963595404,0.12997043132781982,0.12997043132781982,87539200,0.0,0.0
1997-05-29,0.13092605024267887,0.13092605024267887,0.12710364162921906,0.12710364162921906,111182400,0.0,0.0
1997-05-30,0.12614717821091986,0.12997044170957367,0.12519156967781464,0.12710364162921906,177329600,0.0,0.0
1997-06-02,0.12997041486082772,0.12997041486082772,0.12805921094890635,0.1294926106929779,41585600,0.0,0.0
1997-06-03,0.12805920681183008,0.1294926065095943,0.12710361126647976,0.1275814026594162,65240000,0.0,0.0
1997-06-04,0.12710364162921906,0.12805923740284375,0.12614717821091986,0.12710364162921906,80404800,0.0,0.0
1997-06-05,0.12710361126647976,0.13092601896683595,0.1266249522290761,0.1275814026594162,64612800,0.0,0.0
1997-06-06,0.12710362762591365,0.12805922329425812,0.12614716431299028,0.12805922329425812,52875200,0.0,0.0
1997-06-09,0.12758143313629114,0.12949263744302106,0.12710364162921906,0.12710364162921906,74804800,0.0,0.0
1997-06-10,0.12805921318601607,0.12805921318601607,0.12280255064125394,0.12423595041036606,139048000,0.0,0.0
1997-06-11,0.12471379339694978,0.12566938928724242,0.12423598907206243,0.12471379339694977,105403200,0.0,0.0
1997-06-12,0.12519155861432682,0.12519155861432682,0.12232475878731841,0.12280256301164627,78691200,0.0,0.0
1997-06-13,0.12280254391759032,0.12328033530814901,0.12041353592688729,0.12089134007692337,132070400,0.0,0.0
1997-06-16,0.1213691713361439,0.1213691713361439,0.11754677515866525,0.11850237101316452,134008000,0.0,0.0
1997-06-17,0.11898020071118967,0.1261472158076005,0.11850239630223314,0.12495271116495132,142251200,0.0,0.0
1997-06-18,0.12328035142227717,0.12423595984725812,0.12041355166629249,0.12184695154428482,109648000,0.0,0.0
1997-06-19,0.12232470788342908,0.12232470788342908,0.11993570051542453,0.12041350454092026,121027200,0.0,0.0
1997-06-20,0.11993576510238271,0.12041356938518222,0.11850236501346516,0.11898016929626465,110185600,0.0,0.0
1997-06-23,0.11850233273992752,0.11945794104527122,0.1175467371940613,0.11754673719406128,99545600,0.0,0.0
1997-06-24,0.11802453450473878,0.11898014285799452,0.11659113473433329,0.11706893891096115,111148800,0.0,0.0
1997-06-25,0.11706897406481474,0.11754677838491925,0.11467996522377413,0.11563557386398315,198632000,0.0,0.0
1997-06-26,0.1156355485454954,0.1156355485454954,0.11181227269596052,0.11229007691144943,381987200,0.0,0.0
1997-06-27,0.11229007691144945,0.1132456853424273,0.11181227269596052,0.11229007691144943,157953600,0.0,0.0
1997-06-30,0.11276788998435425,0.11276788998435425,0.10703427722657478,0.10894548147916794,171180800,0.0,0.0
1997-07-01,0.10655647081050898,0.10703426864548149,0.10034505429768951,0.10082285851240158,450676800,0.0,0.0
1997-07-02,0.10130065886398122,0.10225626093740577,0.09938859983200966,0.09986639767885208,249961600,0.0,0.0
1997-07-03,0.10034504755391298,0.10607865946668799,0.09938859068340669,0.1046452596783638,186782400,0.0,0.0
1997-07-07,0.10655648073499353,0.10894548289184267,0.10512307433709193,0.10560087859630585,191475200,0.0,0.0
1997-07-08,0.10607869002452691,0.10703429228526751,0.1046452898232865,0.10512308776378632,95692800,0.0,0.0
1997-07-09,0.1056008616638263,0.10607865946668799,0.10416745549576298,0.1046452596783638,142016000,0.0,0.0
1997-07-10,0.09843299574866099,0.1022562588494136,0.09747739369474909,0.10130065679550171,492508800,0.0,0.0
1997-07-11,0.10225625406550558,0.11850234310706362,0.10177845625077249,0.1161133348941803,734944000,0.0,0.0
1997-07-14,0.11659111842714359,0.11945793032646179,0.1137243192873017,0.11945793032646179,411006400,0.0,0.0
1997-07-15,0.12041355166629249,0.1223247557567753,0.11945795600079061,0.12184695154428482,418353600,0.0,0.0
1997-07-16,0.12089134196318677,0.1261471494171577,0.11945794225019062,0.12566934525966644,446252800,0.0,0.0
1997-07-17,0.12997038096337407,0.1385707899442167,0.12566931520842103,0.13379278779029846,746267200,0.0,0.0
1997-07-18,0.136659598636403,0.1371374027219623,0.13044819656203524,0.13259829580783844,317564800,0.0,0.0
1997-07-21,0.13427061162442316,0.13522620709226751,0.12232473045485164,0.12351923435926437,354916800,0.0,0.0
1997-07-22,0.12519158841630257,0.12758145223249026,0.12471379683771534,0.12662500143051147,231336000,0.0,0.0
1997-07-23,0.12805922542909234,0.12901483387284657,0.12232475815989088,0.1232803538441658,141288000,0.0,0.0
1997-07-24,0.12328033530814901,0.12328033530814901,0.11945794038629251,0.12089134007692337,133492800,0.0,0.0
1997-07-25,0.12136913811266373,0.12662495853187164,0.12041354251974835,0.12423595041036606,217963200,0.0,0.0
1997-07-28,0.12566934525966644,0.1261471494171577,0.1242359455466703,0.12566934525966644,110510400,0.0,0.0
1997-07-29,0.12566933198516536,0.12710359919113573,0.12519152787814475,0.12614713609218597,71243200,0.0,0.0
1997-07-30,0.12949263381603532,0.13522624657563112,0.12805923381600642,0.13283725082874298,374304000,0.0,0.0
1997-07-31,0.13283719246330464,0.13570399120376067,0.13188158437683625,0.13379278779029846,263816000,0.0,0.0
1997-08-01,0.13474844726547583,0.1466943323612213,0.13427065575425934,0.1466943323612213,481913600,0.0,0.0
1997-08-04,0.1466943409917174,0.15147235846083332,0.1466943409917174,0.15099455416202545,611318400,0.0,0.0
1997-08-05,0.1524279542989677,0.15290575859777553,0.14896432928406958,0.15099455416202545,247128000,0.0,0.0
1997-08-06,0.1930435862661198,0.21215733741006565,0.1911323821287489,0.2011670619249344,4190480000,0.0,0.0
1997-08-07,0.21980210212813042,0.22601438530476028,0.21693530281141488,0.22314758598804474,3755438400,0.0,0.0
1997-08-08,0.21263519608812753,0.21693539692884312,0.19973371316167837,0.20498952269554138,1814164800,0.0,0.0
1997-08-11,0.20116702265777509,0.2021226181601917,0.1796642673495148,0.1877877414226532,1550998400,0.0,0.0
1997-08-12,0.1839653421063386,0.18539874180368962,0.16724145672698063,0.16867485642433167,1048398400,0.0,0.0
1997-08-13,0.1701082620220936,0.1825319487403291,0.15625117555678783,0.18062074482440948,1201424000,0.0,0.0
1997-08-14,0.18062080004393904,0.1853988049147344,0.17345291871324275,0.17584192752838135,434448000,0.0,0.0
1997-08-15,0.17679748244994375,0.17918649071175416,0.1744084869476122,0.17775309085845947,260960000,0.0,0.0
1997-08-18,0.17823088185462135,0.18157634040263035,0.17393066985393277,0.18062074482440948,217840000,0.0,0.0
1997-08-19,0.1810985332045986,0.1873099490173102,0.17823087887340539,0.18683214485645294,289161600,0.0,0.0
1997-08-20,0.18683214741362084,0.19208795497655404,0.18492094350351077,0.18826554715633392,324307200,0.0,0.0
1997-08-21,0.18730992693920723,0.1887433264933475,0.18253192417224762,0.18348751962184906,259280000,0.0,0.0
1997-08-22,0.1791864774328422,0.18348754431854994,0.1787086732639928,0.18062074482440948,227628800,0.0,0.0
1997-08-25,0.1806207862326505,0.1810985777515581,0.17536410980412398,0.17631971836090088,138633600,0.0,0.0
1997-08-26,0.17297505576996372,0.17584185495739946,0.16915264834706506,0.17010824382305145,226206400,0.0,0.0
1997-08-27,0.17106390307776329,0.17393070312021275,0.16724149451484377,0.17345289885997772,190635200,0.0,0.0
1997-08-28,0.16915268895786226,0.17201948883356982,0.16819708049297333,0.16819708049297333,95670400,0.0,0.0
1997-08-29,0.16676284227440374,0.16819709724019788,0.16437383363378974,0.16628503799438477,109670400,0.0,0.0
1997-09-02,0.16819710189508508,0.17249731501530335,0.1677192976018428,0.17106391489505768,186043200,0.0,0.0
1997-09-03,0.17106388599338246,0.17775309393069122,0.17058608178086637,0.17201948165893555,284132800,0.0,0.0
1997-09-04,0.1724972858714516,0.17488628141507384,0.1701082775683503,0.17201948165893555,122539200,0.0,0.0
1997-09-05,0.1729751300969952,0.17488632187020287,0.1681971123855299,0.1696305125951767,136707200,0.0,0.0
1997-09-08,0.1701082977996884,0.1701082977996884,0.16389602569148073,0.16437382996082306,175156800,0.0,0.0
1997-09-09,0.16294044953316403,0.16724151784140695,0.16246264520628564,0.16676285862922668,159028800,0.0,0.0
1997-09-10,0.1662849781482848,0.17679744685358903,0.16580717404022793,0.17536404728889465,274064000,0.0,0.0
1997-09-11,0.17488631096255242,0.17584191954903702,0.1686749061883274,0.17106391489505768,209876800,0.0,0.0
1997-09-12,0.16963045196940651,0.17010825612168268,0.16389598553553547,0.16867485642433167,113680000,0.0,0.0
1997-09-15,0.16724149770259553,0.1691527020204843,0.1643738299608231,0.16437382996082306,96913600,0.0,0.0
1997-09-16,0.1686748532435019,0.1692716777902282,0.1662849904016765,0.16771924495697021,134220800,0.0,0.0
1997-09-17,0.16819711373568155,0.16819711373568155,0.16580724997546994,0.16676285862922668,86766400,0.0,0.0
1997-09-18,0.16437382243638346,0.17201949424314633,0.16437382243638346,0.17058609426021576,169164800,0.0,0.0
1997-09-19,0.16963044877055639,0.16963044877055639,0.1662849904016765,0.16771924495697021,94931200,0.0,0.0
1997-09-22,0.16915270165439023,0.17631971464109156,0.16819709311777373,0.17440851032733917,200368000,0.0,0.0
1997-09-23,0.1701083016007929,0.1701083016007929,0.1658072337143658,0.16628503799438477,200536000,0.0,0.0
1997-09-24,0.1658072300093695,0.16628503427871186,0.16341822142213838,0.16437382996082306,222432000,0.0,0.0
1997-09-25,0.16294046830919426,0.16628507346378563,0.1605514591589932,0.16150705516338348,223384000,0.0,0.0
1997-09-26,0.16437382768968334,0.1677192868950936,0.1615070148727204,0.16294042766094208,208320000,0.0,0.0
1997-09-29,0.16580718938516265,0.17010825612168268,0.16485159384008777,0.16867485642433167,167238400,0.0,0.0
1997-09-30,0.16819709576558375,0.17058610438525287,0.165807232260704,0.16580723226070404,140571200,0.0,0.0
1997-10-01,0.16580725968682233,0.16628506404168575,0.16341825067198806,0.1646127551794052,130468800,0.0,0.0
1997-10-02,0.1638959824448245,0.16819704910023606,0.16341817830155866,0.16771924495697021,135408000,0.0,0.0
1997-10-03,0.16819708347848375,0.170108287682706,0.16580722014818786,0.16915269196033478,162232000,0.0,0.0
1997-10-06,0.16963044877055639,0.17010825291382223,0.16580718625841065,0.16771924495697021,93296000,0.0,0.0
1997-10-07,0.16724151784140695,0.16819711373568155,0.16676285862922666,0.16676285862922668,109289600,0.0,0.0
1997-10-08,0.16628503427871186,0.1667628385480542,0.16294042991227664,0.16437382996082306,108841600,0.0,0.0
1997-10-09,0.16246262927319471,0.17201950596138796,0.16198482499317574,0.16628503799438477,187331200,0.0,0.0
1997-10-10,0.16437382682773127,0.17393070312021275,0.16437382682773127,0.17345289885997772,270401600,0.0,0.0
1997-10-13,0.17393070312021275,0.17488629888120247,0.1696304902970582,0.17345289885997772,158625600,0.0,0.0
1997-10-14,0.17345289885997772,0.17393070312021275,0.1696304902970582,0.17345289885997772,165816000,0.0,0.0
1997-10-15,0.16915265497060247,0.18922114323183495,0.16915265497060247,0.18205413222312927,810868800,0.0,0.0
1997-10-16,0.1615070171042496,0.16867489775114194,0.1595958255458414,0.16437382996082306,739188800,0.0,0.0
1997-10-17,0.16150702805978254,0.16150702805978254,0.15195015093686642,0.15386222302913666,438670400,0.0,0.0
1997-10-20,0.15386218898969506,0.15433998042626354,0.1423941099563682,0.1428719013929367,411835200,0.0,0.0
1997-10-21,0.14430532099552196,0.1476499250114702,0.14287190833770477,0.14573872089385986,475272000,0.0,0.0
1997-10-22,0.14573875875854875,0.14717215902930136,0.14143854518680832,0.14191634953022003,151177600,0.0,0.0
1997-10-23,0.13761522952443705,0.13904862925825848,0.13570402562618256,0.13570402562618256,186782400,0.0,0.0
1997-10-24,0.1385708754511974,0.14048294768879788,0.12614719709244185,0.12662500143051147,388236800,0.0,0.0
1997-10-27,0.12805922329425812,0.13857083944344292,0.12805922329425812,0.12805922329425812,329358400,0.0,0.0
1997-10-28,0.12232474798381779,0.14143849744428355,0.12136913961955967,0.13857083022594452,343313600,0.0,0.0
1997-10-29,0.1409606522857075,0.1414384563289417,0.13188158437683625,0.13379278779029846,177587200,0.0,0.0
1997-10-30,0.1304482024213275,0.1342706097585399,0.12614713609218597,0.12614713609218597,188955200,0.0,0.0
1997-10-31,0.1328372132102443,0.1328372132102443,0.12710360207436402,0.1302092969417572,267086400,0.0,0.0
1997-11-03,0.1342706508287719,0.1357040508288008,0.1304482423223747,0.13283725082874298,126011200,0.0,0.0
1997-11-04,0.13570401342001093,0.13857081262979373,0.1337928096936635,0.13713741302490234,168593600,0.0,0.0
1997-11-05,0.13952645407258285,0.14239412160912907,0.13809305412661846,0.14048291742801666,387116800,0.0,0.0
1997-11-06,0.14430540830988153,0.14908341511517928,0.14430540830988153,0.1452610045671463,617086400,0.0,0.0
1997-11-07,0.14430534501664083,0.15290575859777553,0.1433497364190251,0.15099455416202545,795614400,0.0,0.0
1997-11-10,0.16055139669644017,0.16437380474585983,0.14143850156427398,0.1428719013929367,1398241600,0.0,0.0
1997-11-11,0.14526092150105782,0.14526092150105782,0.1385708456022868,0.14048291742801666,332483200,0.0,0.0
1997-11-12,0.13809304574349943,0.14143850455262352,0.13427063761331892,0.1347484290599823,208062400,0.0,0.0
1997-11-13,0.13761527836322784,0.13809308269723064,0.13379286921017003,0.13761527836322784,257521600,0.0,0.0
1997-11-14,0.139526468185522,0.14143852744517474,0.1376152638110935,0.1409607231616974,135038400,0.0,0.0
1997-11-17,0.14430534186615546,0.14478313339505075,0.1401241492293373,0.1414385288953781,205027200,0.0,0.0
1997-11-18,0.14143852857302847,0.14143852857302847,0.13809306919574738,0.13809306919574738,146641600,0.0,0.0
1997-11-19,0.13665964389124227,0.14000426083825132,0.13665964389124227,0.13952645659446716,79587200,0.0,0.0
1997-11-20,0.13904866532774415,0.14239413747213092,0.13857086103936775,0.1414385288953781,128172800,0.0,0.0
1997-11-21,0.14239410739742325,0.14287189882540544,0.13761523615672197,0.13904863595962524,97776000,0.0,0.0
1997-11-24,0.13427063761331892,0.13761524153735713,0.13379283340717663,0.1347484290599823,157348800,0.0,0.0
1997-11-25,0.13522624657563112,0.13665964657566002,0.12901484232234578,0.13283725082874298,205430400,0.0,0.0
1997-11-26,0.13283719246330464,0.13522618716052648,0.13188158437683625,0.13379278779029846,60412800,0.0,0.0
1997-11-28,0.1347484172973164,0.1366596211955709,0.13331501756349498,0.13570402562618256,41316800,0.0,0.0
1997-12-01,0.13522622146174948,0.13713742536000398,0.13188161782967353,0.13570402562618256,87236800,0.0,0.0
1997-12-02,0.132837237854341,0.13379283350786583,0.1213691458106041,0.1213691458106041,396816000,0.0,0.0
1997-12-03,0.1228025119089248,0.12328030317494645,0.11993570051542453,0.12041350454092026,343056000,0.0,0.0
1997-12-04,0.12232472946630368,0.12232472946630368,0.11945793032646179,0.11945793032646179,199640000,0.0,0.0
1997-12-05,0.11898013623625643,0.12232473976755423,0.11898013623625643,0.12089134007692337,221468800,0.0,0.0
1997-12-08,0.11898016929626465,0.12041356938518222,0.1175467692073471,0.11898016929626465,133582400,0.0,0.0
1997-12-09,0.11850233709879003,0.11993573685005275,0.11467992925577083,0.11659113317728043,243051200,0.0,0.0
1997-12-10,0.11515775348885195,0.11515775348885195,0.11085668584123032,0.11276789009571075,194880000,0.0,0.0
1997-12-11,0.1103788940818426,0.11133450269699095,0.10607868721237894,0.11133450269699097,256939200,0.0,0.0
1997-12-12,0.11276789467223737,0.11372435810320501,0.10703428167610543,0.10798987746238708,160563200,0.0,0.0
1997-12-15,0.10798987627677203,0.10894548481204279,0.10512307618992084,0.1065564826130867,165894400,0.0,0.0
1997-12-16,0.10703427867491029,0.10990107871285208,0.10703427867491029,0.10942328721284866,185628800,0.0,0.0
1997-12-17,0.10942328907967816,0.11133449339073913,0.1065564826130867,0.1065564826130867,265294400,0.0,0.0
1997-12-18,0.10703427861446731,0.10703427861446731,0.10512307433709193,0.10560087859630585,202048000,0.0,0.0
1997-12-19,0.1036896576929013,0.10607865946668799,0.10130064953937548,0.1046452596783638,190612800,0.0,0.0
1997-12-22,0.1060786686460043,0.10703427071415803,0.10082286046102872,0.10177846252918243,159476800,0.0,0.0
1997-12-23,0.1003450472604025,0.1017784534242731,0.09891078621149063,0.09891078621149063,458830400,0.0,0.0
1997-12-24,0.09938861799710552,0.10130067737854105,0.09938861799710552,0.10034507513046265,97832000,0.0,0.0
1997-12-26,0.09986639712801756,0.10225626037338945,0.09938859928381055,0.10177846252918243,107878400,0.0,0.0
1997-12-29,0.1017784816924507,0.1027340839405291,0.09843301574902712,0.10034507513046265,278196800,0.0,0.0
1997-12-30,0.09938859736290372,0.1027340626117707,0.09747739326353458,0.10082285851240158,342507200,0.0,0.0
1997-12-31,0.10034507513046265,0.10416748412277628,0.09891081368319588,0.10034507513046265,406358400,0.0,0.0
1998-01-02,0.10416745409959081,0.12423595041036604,0.10321185212693638,0.12423595041036606,718110400,0.0,0.0
1998-01-05,0.12614716235666498,0.12662496656316685,0.11611333781752023,0.1213691458106041,651873600,0.0,0.0
1998-01-06,0.12184693818421448,0.15290571420914345,0.1127678680546804,0.14478309452533722,1812473600,0.0,0.0
1998-01-07,0.1438274637856381,0.14526086315586612,0.13235938842007045,0.13379278779029846,1041622400,0.0,0.0
1998-01-08,0.1333150239885337,0.14239410739742325,0.129492616007806,0.13904863595962524,774020800,0.0,0.0
1998-01-09,0.1385708317721647,0.1481277066090364,0.13379282817599425,0.13904863595962524,886547200,0.0,0.0
1998-01-12,0.1333150397037131,0.14239412418284533,0.13092604400375224,0.13952645659446716,516398400,0.0,0.0
1998-01-13,0.14239408021426042,0.15003888195683762,0.1414384720217658,0.14908328652381897,636854400,0.0,0.0
1998-01-14,0.15195015000015982,0.1524279542989677,0.14717214529052527,0.15099455416202545,589265600,0.0,0.0
1998-01-15,0.1466943323612213,0.1509945452785341,0.14239413220338917,0.1466943323612213,559272000,0.0,0.0
1998-01-16,0.1486055320406783,0.1486055320406783,0.14287191924992743,0.14382752776145935,246355200,0.0,0.0
1998-01-20,0.14573872089385986,0.1476499250114702,0.14239411687791162,0.14573872089385986,241561600,0.0,0.0
1998-01-21,0.14334970986423537,0.14573871815624193,0.14191630999282304,0.14454421401023865,190209600,0.0,0.0
1998-01-22,0.14287188173754697,0.15099450091497602,0.14239409036670994,0.14717209339141846,329728000,0.0,0.0
1998-01-23,0.14812767833132434,0.15051668605308494,0.14717208289830566,0.14908328652381897,233161600,0.0,0.0
1998-01-26,0.14860554039478302,0.14956114896003606,0.1438275358469607,0.14860554039478302,146440000,0.0,0.0
1998-01-27,0.14669428819257496,0.1505166956882899,0.14526088857155106,0.1462164968252182,112235200,0.0,0.0
1998-01-28,0.1466943323612213,0.14812773241383204,0.14239413220338917,0.1466943323612213,151121600,0.0,0.0
1998-01-29,0.14478313339505075,0.14621654626017996,0.1414385288953781,0.1414385288953781,211881600,0.0,0.0
1998-01-30,0.1400042176246643,0.1443052838573514,0.1395264135283588,0.1400042176246643,162444800,0.0,0.0
1998-02-02,0.14143855290749124,0.14143855290749124,0.13283728316864535,0.1352262794971466,636742400,0.0,0.0
1998-02-03,0.13522620218056108,0.14239408023160527,0.13522620218056108,0.1400042176246643,402617600,0.0,0.0
1998-02-04,0.13809305662259466,0.14143851569527705,0.13761525237881053,0.13952645659446716,170195200,0.0,0.0
1998-02-05,0.1395264135283588,0.14143847203899426,0.1376152099026127,0.1400042176246643,238268800,0.0,0.0
1998-02-06,0.1404829330781064,0.14287192900102624,0.13952646961612056,0.1414385288953781,202339200,0.0,0.0
1998-02-09,0.14048292788008135,0.14908334095522627,0.14048292788008135,0.1466943323612213,494670400,0.0,0.0
1998-02-10,0.14621654450061233,0.14956114896003606,0.1457387402179858,0.14860554039478302,422016000,0.0,0.0
1998-02-11,0.14908341511517928,0.14908341511517928,0.14430540830988153,0.1452610045671463,211668800,0.0,0.0
1998-02-12,0.1462165136504768,0.14860550904059477,0.1457387094686619,0.1481277048587799,203750400,0.0,0.0
1998-02-13,0.14669427880205835,0.15195008558235093,0.14526087927279238,0.14908328652381897,207995200,0.0,0.0
1998-02-17,0.14908330245603926,0.1509945062857989,0.14908330245603926,0.15003889799118042,182750400,0.0,0.0
1998-02-18,0.14956111787867388,0.15864018844960934,0.14956111787867388,0.15720678865909576,494592000,0.0,0.0
1998-02-19,0.1595958393095775,0.16007363086064458,0.15290576235506725,0.1562512218952179,399660800,0.0,0.0
1998-02-20,0.15672898022104703,0.1572067843914067,0.15147231774050246,0.15290571749210358,325416000,0.0,0.0
1998-02-23,0.15386218084854847,0.1653293916305765,0.15290571762199473,0.16246259212493896,477489600,0.0,0.0
1998-02-24,0.16294042766094208,0.16341821916420224,0.15864021481523785,0.16294042766094208,456590400,0.0,0.0
1998-02-25,0.1629404224534529,0.17393069847354709,0.16007360972811174,0.17058609426021576,712667200,0.0,0.0
1998-02-26,0.1705860543111658,0.18014207322527345,0.16724145088109738,0.1796642690896988,595134400,0.0,0.0
1998-02-27,0.17823088185462135,0.1825319487403291,0.17249727010686255,0.18062074482440948,519601600,0.0,0.0
1998-03-02,0.18014209088426889,0.18014209088426889,0.17010826685098945,0.17393067479133606,400444800,0.0,0.0
1998-03-03,0.16724147202814654,0.1772752835870892,0.16532940035911417,0.17679747939109802,334073600,0.0,0.0
1998-03-04,0.17488626250688208,0.18922115290126165,0.17488626250688208,0.18683214485645294,817824000,0.0,0.0
1998-03-05,0.17775311292690898,0.1853987849914291,0.17679750439975234,0.18396538496017456,675124800,0.0,0.0
1998-03-06,0.18253194568717043,0.1873099490173102,0.178708670274785,0.18683214485645294,666467200,0.0,0.0
1998-03-09,0.18157634555707275,0.18587655767983227,0.17201947082116276,0.17393067479133606,574929600,0.0,0.0
1998-03-10,0.1758419086320761,0.18730998928626197,0.17536410436849778,0.18396538496017456,712902400,0.0,0.0
1998-03-11,0.19208798985308806,0.2002114660208841,0.18778778984418126,0.1997336745262146,1214337600,0.0,0.0
1998-03-12,0.19973367186102264,0.20642288029193878,0.19543345915001653,0.20642288029193878,744363200,0.0,0.0
1998-03-13,0.20833496678946942,0.20833496678946942,0.20068929397300014,0.20737937092781067,566160000,0.0,0.0
1998-03-16,0.20737932315260144,0.2083349187941139,0.2002114435385278,0.20403385162353516,402360000,0.0,0.0
1998-03-17,0.20260043154103627,0.20403383123984273,0.19782242829185567,0.20140592753887177,410256000,0.0,0.0
1998-03-18,0.19877801878350287,0.20594502985477445,0.19877801878350287,0.20594502985477448,276998400,0.0,0.0
1998-03-19,0.20546726797668022,0.20594507221557168,0.20307827230118247,0.20451167225837708,160059200,0.0,0.0
1998-03-20,0.2040338912669557,0.20546729138747086,0.198778082318746,0.2016448825597763,215476800,0.0,0.0
1998-03-23,0.19830026176376547,0.2006892702750338,0.1882655813388508,0.1997336745262146,414736000,0.0,0.0
1998-03-24,0.20164484438695496,0.21406853199005127,0.20068924874067307,0.21406853199005127,675931200,0.0,0.0
1998-03-25,0.21120176436956636,0.21215736016098646,0.20164487501327083,0.20761825144290924,387374400,0.0,0.0
1998-03-26,0.20451162488013822,0.20642282863346478,0.2021226169986108,0.2030782252550125,202966400,0.0,0.0
1998-03-27,0.20355602191119154,0.20881269682393802,0.20164481810822066,0.20594502985477448,255595200,0.0,0.0
1998-03-30,0.20451167664432415,0.21024614424070795,0.20451167664432415,0.20976833999156952,250700800,0.0,0.0
1998-03-31,0.20976837120733183,0.2126351843692946,0.2083349710060914,0.21024617552757263,266896000,0.0,0.0
1998-04-01,0.20976837120733183,0.2126351843692946,0.20690071591956097,0.21024617552757263,186883200,0.0,0.0
1998-04-02,0.20881275832653046,0.2097683541297334,0.20594509051273935,0.20881275832653046,194308800,0.0,0.0
1998-04-03,0.20737931529072223,0.20833491089600747,0.20498945225324836,0.20690065622329712,203067200,0.0,0.0
1998-04-06,0.20642286856024158,0.20642286856024158,0.20021145197063486,0.20068925619125366,347592000,0.0,0.0
1998-04-07,0.19734464029042179,0.19877804010654232,0.1901767608058017,0.19495563209056854,292700800,0.0,0.0
1998-04-08,0.19304357063992278,0.19400003389604384,0.18874335848905535,0.19113236665725708,225198400,0.0,0.0
1998-04-09,0.19161017639733102,0.1978224475959991,0.19113237219794404,0.19591124355793,170307200,0.0,0.0
1998-04-13,0.19591125458732986,0.20403386263680062,0.1911323829583033,0.20212265849113464,288299200,0.0,0.0
1998-04-14,0.20164481810822066,0.208334892683326,0.20164481810822066,0.20594502985477448,327846400,0.0,0.0
1998-04-15,0.20785713575449588,0.21024614424070795,0.2035560681460473,0.20976833999156952,557513600,0.0,0.0
1998-04-16,0.22362543362727508,0.22649223366521687,0.21550195736879146,0.21884657442569733,1837953600,0.0,0.0
1998-04-17,0.21836876044149117,0.21884657746709565,0.2116795517536775,0.21359075605869293,592166400,0.0,0.0
1998-04-20,0.2112017016617073,0.22553659123789538,0.2107238975281216,0.22171418368816376,517776000,0.0,0.0
1998-04-21,0.2221919750622725,0.22266976643638126,0.21789090849399914,0.22171418368816376,348028800,0.0,0.0
1998-04-22,0.21980218537549667,0.2217142703012318,0.21024617552757263,0.21024617552757263,284950400,0.0,0.0
1998-04-23,0.20976828468729136,0.221714178854044,0.20785708095409627,0.21167948842048645,475294400,0.0,0.0
1998-04-24,0.21215735601980149,0.2159797518703518,0.21024615171478608,0.21359075605869293,215544000,0.0,0.0
1998-04-27,0.20451166737088108,0.21215733885765076,0.20451166737088108,0.21215733885765076,409796800,0.0,0.0
1998-04-28,0.2131129085704918,0.2140685040922387,0.2006892225864738,0.20594502985477448,237171200,0.0,0.0
1998-04-29,0.2059450760441648,0.20976833939255726,0.20451167606032275,0.20642288029193878,189537600,0.0,0.0
1998-04-30,0.2092905193567276,0.2112017233276526,0.20690065631815802,0.2092905193567276,179950400,0.0,0.0
1998-05-01,0.21024612388596609,0.21597972328261505,0.20546725249104014,0.21406853199005127,184072000,0.0,0.0
1998-05-04,0.22075860449295942,0.22553662093908516,0.22075860449295942,0.22219200432300568,571144000,0.0,0.0
1998-05-05,0.22362542975959224,0.22840344675283145,0.22266982125715234,0.22697004675865173,419283200,0.0,0.0
1998-05-06,0.22840343823429365,0.2327036380564525,0.22362542141925543,0.23174802958965302,897008000,0.0,0.0
