"stamp","symbol","open","high","low","close","volume"
"2022-05-26 10:36:00","AAPL","141.19","141.325","141.19","141.29","193651"
"2022-05-26 10:37:00","AAPL","141.287","141.34","141.05","141.185","191342"
"2022-05-26 10:38:00","AAPL","141.19","141.29","141.125","141.2334","131110"
"2022-05-26 10:39:00","AAPL","141.23","141.3","141.2","141.28","104837"
"2022-05-26 10:40:00","AAPL","141.2507","141.41","141.22","141.3","212782"
"2022-05-26 10:41:00","AAPL","141.28","141.475","141.12","141.4742","276953"
"2022-05-26 10:42:00","AAPL","141.47","141.48","141.35","141.3822","140327"
"2022-05-26 10:43:00","AAPL","141.386","141.43","141.3","141.38","122531"
"2022-05-26 10:44:00","AAPL","141.38","141.535","137.4","141.43","1120009"
"2022-05-26 10:45:00","AAPL","141.43","141.48","141.285","141.3368","186507"
"2022-05-26 10:46:00","AAPL","141.33","141.6501","141.33","141.5951","203676"
"2022-05-26 10:47:00","AAPL","141.6","141.68","141.52","141.5946","146326"
"2022-05-26 10:48:00","AAPL","141.599","141.62","141.475","141.62","141550"
"2022-05-26 10:49:00","AAPL","141.63","141.69","141.525","141.69","122126"
"2022-05-26 10:50:00","AAPL","141.69","141.9409","141.69","141.911","255767"
"2022-05-26 10:51:00","AAPL","141.91","141.97","141.83","141.96","170617"
"2022-05-26 10:52:00","AAPL","141.9476","141.9548","141.79","141.905","157103"
"2022-05-26 10:53:00","AAPL","141.89","141.9073","141.77","141.77","144960"
"2022-05-26 10:54:00","AAPL","141.77","141.77","141.515","141.6359","228847"
"2022-05-26 10:55:00","AAPL","141.64","141.69","141.51","141.662","180964"
"2022-05-26 10:56:00","AAPL","141.66","141.74","141.62","141.7022","139207"
"2022-05-26 10:57:00","AAPL","141.708","141.77","141.66","141.7519","114938"
"2022-05-26 10:58:00","AAPL","141.7556","141.82","141.625","141.71","138061"
"2022-05-26 10:59:00","AAPL","141.7","141.9","141.7","141.8701","159199"
"2022-05-26 11:00:00","AAPL","141.87","142.18","141.79","142.1659","391718"
"2022-05-26 11:01:00","AAPL","142.1728","142.32","142.13","142.29","321146"
"2022-05-26 11:02:00","AAPL","142.29","142.72","142.26","142.72","411860"
"2022-05-26 11:03:00","AAPL","142.7","142.73","142.58","142.6951","292108"
"2022-05-26 11:04:00","AAPL","142.7","142.79","142.65","142.745","233603"
"2022-05-26 11:05:00","AAPL","142.7","142.77","142.47","142.5824","249451"
"2022-05-26 11:06:00","AAPL","142.59","142.65","142.52","142.6454","182558"
"2022-05-26 11:07:00","AAPL","142.645","142.67","142.49","142.53","162369"
"2022-05-26 11:08:00","AAPL","142.53","142.5355","142.39","142.5021","208036"
"2022-05-26 11:09:00","AAPL","142.51","142.58","142.4404","142.4699","167282"
"2022-05-26 11:10:00","AAPL","142.4501","142.49","142.4","142.465","237553"
"2022-05-26 11:11:00","AAPL","142.465","142.6099","142.45","142.54","150474"
"2022-05-26 11:12:00","AAPL","142.547","142.59","142.5024","142.58","108457"
"2022-05-26 11:13:00","AAPL","142.57","142.765","142.5301","142.75","170023"
"2022-05-26 11:14:00","AAPL","142.76","142.79","142.69","142.7813","181928"
"2022-05-26 11:15:00","AAPL","142.79","142.87","142.74","142.85","198558"
"2022-05-26 11:16:00","AAPL","142.8541","143.03","142.84","142.9444","368745"
"2022-05-26 11:17:00","AAPL","142.94","142.95","142.785","142.9486","188967"
"2022-05-26 11:18:00","AAPL","142.955","142.97","142.77","142.8367","186391"
"2022-05-26 11:19:00","AAPL","142.84","142.99","142.83","142.94","156550"
"2022-05-26 11:20:00","AAPL","142.93","143.015","142.87","142.999","153112"
"2022-05-26 11:21:00","AAPL","143","143.11","142.87","142.8814","287035"
"2022-05-26 11:22:00","AAPL","142.88","142.94","142.65","142.6902","241401"
"2022-05-26 11:23:00","AAPL","142.69","142.79","142.66","142.685","184964"
"2022-05-26 11:24:00","AAPL","142.685","142.71","142.64","142.68","131358"
"2022-05-26 11:25:00","AAPL","142.68","142.74","142.64","142.645","154662"
"2022-05-26 11:26:00","AAPL","142.6416","142.66","142.51","142.6","148606"
"2022-05-26 11:27:00","AAPL","142.6","142.61","142.5127","142.57","107615"
"2022-05-26 11:28:00","AAPL","142.57","142.59","142.45","142.585","151259"
"2022-05-26 11:29:00","AAPL","142.59","142.67","142.5224","142.525","148971"
"2022-05-26 11:30:00","AAPL","142.535","142.67","142.48","142.65","121201"
"2022-05-26 11:31:00","AAPL","142.65","142.79","142.64","142.65","215381"
"2022-05-26 11:32:00","AAPL","142.65","142.7","142.59","142.6","111025"
"2022-05-26 11:33:00","AAPL","142.61","142.615","142.42","142.456","165494"
"2022-05-26 11:34:00","AAPL","142.45","142.53","142.395","142.4","156043"
"2022-05-26 11:35:00","AAPL","142.401","142.4886","142.31","142.4551","238745"
"2022-05-26 11:36:00","AAPL","142.45","142.5","142.39","142.475","137984"
"2022-05-26 11:37:00","AAPL","142.4625","142.57","142.46","142.49","144023"
"2022-05-26 11:38:00","AAPL","142.4958","142.75","142.4432","142.69","180167"
"2022-05-26 11:39:00","AAPL","142.68","142.77","142.635","142.7089","160285"
"2022-05-26 11:40:00","AAPL","142.71","142.71","142.575","142.575","79778"
"2022-05-26 11:41:00","AAPL","142.575","142.7699","142.57","142.7276","150248"
"2022-05-26 11:42:00","AAPL","142.72","142.92","142.68","142.9018","237901"
"2022-05-26 11:43:00","AAPL","142.91","142.92","142.78","142.82","134559"
"2022-05-26 11:44:00","AAPL","142.81","142.97","142.8099","142.97","121301"
"2022-05-26 11:45:00","AAPL","142.98","143.0101","142.73","142.74","165374"
"2022-05-26 11:46:00","AAPL","142.74","142.8101","142.69","142.7032","119559"
"2022-05-26 11:47:00","AAPL","142.7","142.7","142.54","142.65","138121"
"2022-05-26 11:48:00","AAPL","142.66","142.67","142.5","142.52","149109"
"2022-05-26 11:49:00","AAPL","142.53","142.65","142.5082","142.635","172248"
"2022-05-26 11:50:00","AAPL","142.63","142.65","142.5632","142.57","127854"
"2022-05-26 11:51:00","AAPL","142.5739","142.65","142.54","142.635","80814"
"2022-05-26 11:52:00","AAPL","142.64","142.7","142.64","142.69","127361"
"2022-05-26 11:53:00","AAPL","142.7","142.91","142.64","142.9018","170029"
"2022-05-26 11:54:00","AAPL","142.905","142.91","142.8","142.86","125097"
"2022-05-26 11:55:00","AAPL","142.865","143.0109","142.84","142.9","208668"
"2022-05-26 11:56:00","AAPL","142.9","143.05","142.8976","143.01","170844"
"2022-05-26 11:57:00","AAPL","143.015","143.0399","142.9","142.9291","130223"
"2022-05-26 11:58:00","AAPL","142.9266","143.07","142.9","143.04","150531"
"2022-05-26 11:59:00","AAPL","143.04","143.09","142.95","142.96","108889"
"2022-05-26 12:00:00","AAPL","142.96","142.99","142.89","142.9266","177351"
"2022-05-26 12:01:00","AAPL","142.93","143.11","142.82","143.075","235331"
"2022-05-26 12:02:00","AAPL","143.08","143.23","143.0715","143.23","234028"
"2022-05-26 12:03:00","AAPL","143.24","143.24","143.14","143.1899","183314"
"2022-05-26 12:04:00","AAPL","143.19","143.205","143.11","143.17","113606"
"2022-05-26 12:05:00","AAPL","143.17","143.26","143.15","143.185","178513"
"2022-05-26 12:06:00","AAPL","143.19","143.204","143.1","143.186","138736"
"2022-05-26 12:07:00","AAPL","143.18","143.22","143.1","143.105","83114"
"2022-05-26 12:08:00","AAPL","143.1008","143.13","143.05","143.1044","113093"
"2022-05-26 12:09:00","AAPL","143.11","143.15","143.1","143.14","108348"
"2022-05-26 12:10:00","AAPL","143.1399","143.33","143.13","143.325","227966"
"2022-05-26 12:11:00","AAPL","143.33","143.425","143.2926","143.42","228908"
"2022-05-26 12:12:00","AAPL","143.415","143.49","143.41","143.44","249018"
"2022-05-26 12:13:00","AAPL","143.44","143.62","143.4294","143.5705","259093"
"2022-05-26 12:14:00","AAPL","143.58","143.71","143.5601","143.6899","227385"
"2022-05-26 12:15:00","AAPL","143.68","143.69","143.54","143.5904","194458"
"2022-05-26 12:16:00","AAPL","143.595","143.78","143.5791","143.7289","206614"
"2022-05-26 12:17:00","AAPL","143.7288","143.84","143.69","143.835","197949"
"2022-05-26 12:18:00","AAPL","143.835","143.86","143.76","143.8453","172225"
"2022-05-26 12:19:00","AAPL","143.84","143.99","143.84","143.98","275678"
"2022-05-26 12:20:00","AAPL","143.985","144.19","143.985","144.16","411250"
"2022-05-26 12:21:00","AAPL","144.17","144.336","144.15","144.2386","397177"
"2022-05-26 12:22:00","AAPL","144.24","144.24","144.11","144.19","270912"
"2022-05-26 12:23:00","AAPL","144.21","144.3","144.19","144.2406","265375"
"2022-05-26 12:24:00","AAPL","144.2498","144.26","144.169","144.17","151898"
"2022-05-26 12:25:00","AAPL","144.17","144.18","144.08","144.11","139707"
"2022-05-26 12:26:00","AAPL","144.11","144.1159","143.9","143.94","282093"
"2022-05-26 12:27:00","AAPL","143.94","143.99","143.88","143.9327","197122"
"2022-05-26 12:28:00","AAPL","143.9384","143.995","143.92","143.925","121889"
"2022-05-26 12:29:00","AAPL","143.92","144","143.88","143.9842","180361"
"2022-05-26 12:30:00","AAPL","143.985","144.12","143.98","144.08","200915"
"2022-05-26 12:31:00","AAPL","144.08","144.085","143.91","143.965","134319"
"2022-05-26 12:32:00","AAPL","143.965","143.9699","143.86","143.9072","176857"
"2022-05-26 12:33:00","AAPL","143.905","143.91","143.8","143.8752","127979"
"2022-05-26 12:34:00","AAPL","143.865","143.92","143.83","143.8706","103810"
"2022-05-26 12:35:00","AAPL","143.8799","143.8799","143.78","143.82","121506"
"2022-05-26 12:36:00","AAPL","143.83","143.845","143.76","143.83","115135"
"2022-05-26 12:37:00","AAPL","143.8288","143.85","143.785","143.84","90115"
"2022-05-26 12:38:00","AAPL","143.84","143.93","143.8","143.89","122782"
"2022-05-26 12:39:00","AAPL","143.885","143.969","143.849","143.94","81505"
"2022-05-26 12:40:00","AAPL","143.94","143.97","143.84","143.849","123334"
"2022-05-26 12:41:00","AAPL","143.84","143.9","143.8","143.8301","131526"
"2022-05-26 12:42:00","AAPL","143.835","143.8703","143.82","143.845","69179"
"2022-05-26 12:43:00","AAPL","143.845","143.88","143.67","143.711","162110"
"2022-05-26 12:44:00","AAPL","143.716","143.78","143.62","143.635","104954"
"2022-05-26 12:45:00","AAPL","143.63","143.78","143.56","143.775","216043"
"2022-05-26 12:46:00","AAPL","143.78","143.89","143.73","143.855","127896"
"2022-05-26 12:47:00","AAPL","143.855","143.89","143.835","143.855","84029"
"2022-05-26 12:48:00","AAPL","143.8566","143.8576","143.77","143.8","96756"
"2022-05-26 12:49:00","AAPL","143.8003","143.88","143.79","143.8335","101616"
"2022-05-26 12:50:00","AAPL","143.83","143.86","143.8","143.8521","69747"
"2022-05-26 12:51:00","AAPL","143.85","143.92","143.82","143.875","136456"
"2022-05-26 12:52:00","AAPL","143.8708","143.955","143.8708","143.9334","105059"
"2022-05-26 12:53:00","AAPL","143.9383","143.95","143.8213","143.86","115652"
"2022-05-26 12:54:00","AAPL","143.865","143.9184","143.81","143.8956","94953"
"2022-05-26 12:55:00","AAPL","143.9","143.97","143.84","143.97","134998"
"2022-05-26 12:56:00","AAPL","143.97","144.1","143.95","144.09","227897"
"2022-05-26 12:57:00","AAPL","144.09","144.1596","143.98","143.98","230394"
"2022-05-26 12:58:00","AAPL","143.99","144.02","143.95","143.9821","89491"
"2022-05-26 12:59:00","AAPL","143.985","144.05","143.97","144.01","93534"
"2022-05-26 13:00:00","AAPL","144","144.04","143.93","143.96","112112"
"2022-05-26 13:01:00","AAPL","143.97","144.02","143.96","143.9744","125482"
"2022-05-26 13:02:00","AAPL","143.98","144.14","143.98","144.131","142128"
"2022-05-26 13:03:00","AAPL","144.14","144.17","144.0686","144.085","111525"
"2022-05-26 13:04:00","AAPL","144.085","144.13","144.0599","144.095","77363"
"2022-05-26 13:05:00","AAPL","144.092","144.15","144.08","144.125","86537"
"2022-05-26 13:06:00","AAPL","144.13","144.17","144.065","144.15","95263"
"2022-05-26 13:07:00","AAPL","144.1424","144.155","144.1","144.1","71838"
"2022-05-26 13:08:00","AAPL","144.11","144.135","144.03","144.085","107053"
"2022-05-26 13:09:00","AAPL","144.08","144.24","144.07","144.24","121191"
"2022-05-26 13:10:00","AAPL","144.25","144.33","144.15","144.17","205488"
"2022-05-26 13:11:00","AAPL","144.18","144.21","144.01","144.025","168862"
"2022-05-26 13:12:00","AAPL","144.03","144.05","143.84","143.85","165852"
"2022-05-26 13:13:00","AAPL","143.845","143.95","143.815","143.94","138052"
"2022-05-26 13:14:00","AAPL","143.95","143.9751","143.8701","143.93","116909"
"2022-05-26 13:15:00","AAPL","143.93","143.95","143.81","143.8126","121990"
"2022-05-26 13:16:00","AAPL","143.81","143.8102","143.7","143.71","177003"
"2022-05-26 13:17:00","AAPL","143.71","143.7799","143.69","143.7401","122376"
"2022-05-26 13:18:00","AAPL","143.74","143.8307","143.725","143.815","108648"
"2022-05-26 13:19:00","AAPL","143.82","143.88","143.775","143.7821","103372"
"2022-05-26 13:20:00","AAPL","143.7815","143.87","143.7","143.8618","101459"
"2022-05-26 13:21:00","AAPL","143.865","143.865","143.7","143.75","116215"
"2022-05-26 13:22:00","AAPL","143.75","143.755","143.58","143.6154","131806"
"2022-05-26 13:23:00","AAPL","143.6187","143.65","143.46","143.535","187464"
"2022-05-26 13:24:00","AAPL","143.535","143.61","143.495","143.535","126194"
"2022-05-26 13:25:00","AAPL","143.54","143.57","143.42","143.545","151171"
"2022-05-26 13:26:00","AAPL","143.58","143.6811","143.535","143.625","166313"
"2022-05-26 13:27:00","AAPL","143.62","143.625","143.5","143.55","108314"
"2022-05-26 13:28:00","AAPL","143.555","143.555","143.4499","143.475","71557"
"2022-05-26 13:29:00","AAPL","143.47","143.49","143.405","143.465","107268"
"2022-05-26 13:30:00","AAPL","143.47","143.53","143.4408","143.4928","104074"
"2022-05-26 13:31:00","AAPL","143.4873","143.56","143.4873","143.5026","80691"
"2022-05-26 13:32:00","AAPL","143.5022","143.555","143.425","143.4474","101140"
"2022-05-26 13:33:00","AAPL","143.46","143.56","143.46","143.5573","95906"
"2022-05-26 13:34:00","AAPL","143.5501","143.68","143.5501","143.625","115284"
"2022-05-26 13:35:00","AAPL","143.62","143.62","143.51","143.565","91544"
"2022-05-26 13:36:00","AAPL","143.5713","143.6","143.52","143.545","88747"
"2022-05-26 13:37:00","AAPL","143.5499","143.57","143.47","143.485","112812"
"2022-05-26 13:38:00","AAPL","143.486","143.49","143.38","143.38","114245"
"2022-05-26 13:39:00","AAPL","143.39","143.48","143.39","143.4599","143968"
"2022-05-26 13:40:00","AAPL","143.48","143.58","143.47","143.545","102826"
"2022-05-26 13:41:00","AAPL","143.56","143.62","143.4301","143.46","175473"
"2022-05-26 13:42:00","AAPL","143.465","143.51","143.38","143.51","100347"
"2022-05-26 13:43:00","AAPL","143.51","143.55","143.43","143.47","70915"
"2022-05-26 13:44:00","AAPL","143.4762","143.6","143.4612","143.545","99605"
"2022-05-26 13:45:00","AAPL","143.5496","143.72","143.5101","143.71","147545"
"2022-05-26 13:46:00","AAPL","143.7186","143.8599","143.71","143.775","168735"
"2022-05-26 13:47:00","AAPL","143.775","143.8","143.65","143.73","126438"
"2022-05-26 13:48:00","AAPL","143.71","143.775","143.69","143.72","121668"
"2022-05-26 13:49:00","AAPL","143.72","143.77","143.63","143.74","110614"
"2022-05-26 13:50:00","AAPL","143.74","143.7741","143.6841","143.76","142098"
"2022-05-26 13:51:00","AAPL","143.75","143.8","143.72","143.7736","117026"
"2022-05-26 13:52:00","AAPL","143.7776","143.82","143.732","143.785","115857"
"2022-05-26 13:53:00","AAPL","143.7817","143.785","143.7","143.71","64697"
"2022-05-26 13:54:00","AAPL","143.71","143.7299","143.655","143.7","87331"
"2022-05-26 13:55:00","AAPL","143.699","143.72","143.56","143.62","131651"
"2022-05-26 13:56:00","AAPL","143.615","143.72","143.5101","143.72","139035"
"2022-05-26 13:57:00","AAPL","143.72","143.78","143.71","143.74","106350"
"2022-05-26 13:58:00","AAPL","143.75","143.85","143.7418","143.7908","140362"
"2022-05-26 13:59:00","AAPL","143.79","143.8583","143.74","143.78","154982"
"2022-05-26 14:00:00","AAPL","143.77","143.8","143.71","143.7242","122675"
"2022-05-26 14:01:00","AAPL","143.725","143.73","143.6","143.6754","138733"
"2022-05-26 14:02:00","AAPL","143.67","143.71","143.63","143.67","80530"
"2022-05-26 14:03:00","AAPL","143.66","143.7741","143.64","143.7","76097"
"2022-05-26 14:04:00","AAPL","143.69","143.7599","143.63","143.741","128011"
"2022-05-26 14:05:00","AAPL","143.75","143.7799","143.6528","143.6542","90681"
"2022-05-26 14:06:00","AAPL","143.65","143.68","143.58","143.625","100338"
"2022-05-26 14:07:00","AAPL","143.63","143.68","143.52","143.5699","96707"
"2022-05-26 14:08:00","AAPL","143.57","143.6965","143.44","143.64","240913"
"2022-05-26 14:09:00","AAPL","143.6447","143.66","143.605","143.6419","75195"
"2022-05-26 14:10:00","AAPL","143.645","143.73","143.6017","143.64","90327"
"2022-05-26 14:11:00","AAPL","143.63","143.645","143.535","143.645","90586"
"2022-05-26 14:12:00","AAPL","143.64","143.74","143.635","143.6401","84552"
"2022-05-26 14:13:00","AAPL","143.64","143.74","143.62","143.725","98666"
"2022-05-26 14:14:00","AAPL","143.725","143.76","143.66","143.685","73189"
"2022-05-26 14:15:00","AAPL","143.675","143.79","143.64","143.765","113236"
"2022-05-26 14:16:00","AAPL","143.765","143.8489","143.66","143.745","122616"
"2022-05-26 14:17:00","AAPL","143.75","143.7988","143.73","143.76","78912"
"2022-05-26 14:18:00","AAPL","143.755","143.795","143.66","143.6606","109644"
"2022-05-26 14:19:00","AAPL","143.66","143.67","143.61","143.6362","104160"
"2022-05-26 14:20:00","AAPL","143.64","143.8056","143.615","143.8056","169525"
"2022-05-26 14:21:00","AAPL","143.81","143.92","143.7801","143.91","160208"
"2022-05-26 14:22:00","AAPL","143.915","143.99","143.9","143.9461","132148"
"2022-05-26 14:23:00","AAPL","143.94","143.9609","143.9","143.945","77827"
"2022-05-26 14:24:00","AAPL","143.95","144.06","143.95","144.05","234322"
"2022-05-26 14:25:00","AAPL","144.0501","144.06","143.94","143.96","156375"
"2022-05-26 14:26:00","AAPL","143.96","143.978","143.79","143.8458","130396"
"2022-05-26 14:27:00","AAPL","143.85","143.915","143.805","143.845","111935"
"2022-05-26 14:28:00","AAPL","143.846","143.935","143.8186","143.915","99965"
"2022-05-26 14:29:00","AAPL","143.9133","143.925","143.795","143.825","109734"
"2022-05-26 14:30:00","AAPL","143.83","143.89","143.77","143.775","87626"
"2022-05-26 14:31:00","AAPL","143.775","143.85","143.7664","143.815","96347"
"2022-05-26 14:32:00","AAPL","143.82","143.85","143.775","143.8122","82753"
"2022-05-26 14:33:00","AAPL","143.815","143.815","143.75","143.77","94216"
"2022-05-26 14:34:00","AAPL","143.775","143.83","143.76","143.79","81425"
"2022-05-26 14:35:00","AAPL","143.79","143.8368","143.6995","143.7","127451"
"2022-05-26 14:36:00","AAPL","143.695","143.74","143.575","143.605","190701"
"2022-05-26 14:37:00","AAPL","143.606","143.775","143.58","143.735","148660"
"2022-05-26 14:38:00","AAPL","143.74","143.77","143.69","143.7479","92241"
"2022-05-26 14:39:00","AAPL","143.75","143.79","143.72","143.75","81468"
"2022-05-26 14:40:00","AAPL","143.74","143.74","143.585","143.605","141485"
"2022-05-26 14:41:00","AAPL","143.605","143.77","143.55","143.765","151711"
"2022-05-26 14:42:00","AAPL","143.76","143.84","143.755","143.84","117492"
"2022-05-26 14:43:00","AAPL","143.835","143.84","143.74","143.78","84566"
"2022-05-26 14:44:00","AAPL","143.78","143.82","143.7475","143.8001","85433"
"2022-05-26 14:45:00","AAPL","143.805","143.91","143.7818","143.82","102453"
"2022-05-26 14:46:00","AAPL","143.82","143.84","143.71","143.785","147448"
"2022-05-26 14:47:00","AAPL","143.79","143.82","143.74","143.7436","68092"
"2022-05-26 14:48:00","AAPL","143.745","143.82","143.73","143.775","81468"
"2022-05-26 14:49:00","AAPL","143.775","143.84","143.755","143.805","59615"
"2022-05-26 14:50:00","AAPL","143.8042","143.89","143.7747","143.81","124773"
"2022-05-26 14:51:00","AAPL","143.8176","143.84","143.755","143.79","80424"
"2022-05-26 14:52:00","AAPL","143.795","143.8","143.675","143.7","112038"
"2022-05-26 14:53:00","AAPL","143.7073","143.7599","143.66","143.7599","90314"
"2022-05-26 14:54:00","AAPL","143.76","143.83","143.69","143.7385","120617"
"2022-05-26 14:55:00","AAPL","143.7327","143.7678","143.7","143.73","73831"
"2022-05-26 14:56:00","AAPL","143.74","143.87","143.74","143.83","287496"
"2022-05-26 14:57:00","AAPL","143.85","143.95","143.84","143.925","126796"
"2022-05-26 14:58:00","AAPL","143.925","143.9498","143.8144","143.885","115845"
"2022-05-26 14:59:00","AAPL","143.89","143.93","143.8627","143.9001","82244"
"2022-05-26 15:00:00","AAPL","143.9099","143.95","143.82","143.903","112869"
"2022-05-26 15:01:00","AAPL","143.9016","143.9314","143.69","143.71","125934"
"2022-05-26 15:02:00","AAPL","143.72","143.8","143.66","143.765","101411"
"2022-05-26 15:03:00","AAPL","143.765","143.78","143.6","143.7","172463"
"2022-05-26 15:04:00","AAPL","143.69","143.77","143.564","143.75","178073"
"2022-05-26 15:05:00","AAPL","143.76","143.8996","143.701","143.87","158851"
"2022-05-26 15:06:00","AAPL","143.8813","143.93","143.76","143.8654","107890"
"2022-05-26 15:07:00","AAPL","143.87","143.95","143.77","143.945","100508"
"2022-05-26 15:08:00","AAPL","143.9527","143.98","143.915","143.9601","90917"
"2022-05-26 15:09:00","AAPL","143.965","143.97","143.88","143.94","84435"
"2022-05-26 15:10:00","AAPL","143.95","143.9763","143.82","143.905","105482"
"2022-05-26 15:11:00","AAPL","143.91","143.9219","143.82","143.885","127761"
"2022-05-26 15:12:00","AAPL","143.8899","143.915","143.84","143.85","120591"
"2022-05-26 15:13:00","AAPL","143.8468","143.91","143.75","143.825","131708"
"2022-05-26 15:14:00","AAPL","143.84","143.87","143.74","143.8567","113876"
"2022-05-26 15:15:00","AAPL","143.86","143.8876","143.65","143.69","199299"
"2022-05-26 15:16:00","AAPL","143.69","143.695","143.36","143.3679","310681"
"2022-05-26 15:17:00","AAPL","143.37","143.4151","143.06","143.12","364218"
"2022-05-26 15:18:00","AAPL","143.11","143.3409","143.09","143.305","261407"
"2022-05-26 15:19:00","AAPL","143.305","143.48","143.285","143.405","238356"
"2022-05-26 15:20:00","AAPL","143.42","143.46","143.245","143.245","177703"
"2022-05-26 15:21:00","AAPL","143.25","143.35","143.19","143.235","184680"
"2022-05-26 15:22:00","AAPL","143.23","143.23","143.1","143.155","148258"
"2022-05-26 15:23:00","AAPL","143.1517","143.25","143.13","143.17","247992"
"2022-05-26 15:24:00","AAPL","143.1988","143.32","143.13","143.28","157031"
"2022-05-26 15:25:00","AAPL","143.29","143.29","143.13","143.16","145229"
"2022-05-26 15:26:00","AAPL","143.16","143.25","143.1401","143.1744","114913"
"2022-05-26 15:27:00","AAPL","143.17","143.2","143.115","143.1765","280844"
"2022-05-26 15:28:00","AAPL","143.175","143.37","143.175","143.3189","292578"
"2022-05-26 15:29:00","AAPL","143.31","143.39","143.2","143.2","187225"
"2022-05-26 15:30:00","AAPL","143.19","143.38","143.18","143.24","172442"
"2022-05-26 15:31:00","AAPL","143.24","143.35","143.16","143.2928","226966"
"2022-05-26 15:32:00","AAPL","143.31","143.31","143.17","143.243","164017"
"2022-05-26 15:33:00","AAPL","143.2401","143.2865","143.12","143.25","176480"
"2022-05-26 15:34:00","AAPL","143.25","143.38","143.25","143.32","147096"
"2022-05-26 15:35:00","AAPL","143.31","143.38","143.265","143.32","184110"
"2022-05-26 15:36:00","AAPL","143.3142","143.35","143.22","143.345","160319"
"2022-05-26 15:37:00","AAPL","143.34","143.42","143.3","143.34","284399"
"2022-05-26 15:38:00","AAPL","143.35","143.59","143.35","143.49","225642"
"2022-05-26 15:39:00","AAPL","143.48","143.58","143.39","143.565","156620"
"2022-05-26 15:40:00","AAPL","143.56","143.7","143.525","143.64","219454"
"2022-05-26 15:41:00","AAPL","143.645","143.75","143.63","143.7389","160490"
"2022-05-26 15:42:00","AAPL","143.73","143.75","143.67","143.74","161115"
"2022-05-26 15:43:00","AAPL","143.745","143.87","143.73","143.835","233406"
"2022-05-26 15:44:00","AAPL","143.87","143.94","143.82","143.9289","164819"
"2022-05-26 15:45:00","AAPL","143.93","144.03","143.76","143.825","419232"
"2022-05-26 15:46:00","AAPL","143.81","143.94","143.7711","143.885","277956"
"2022-05-26 15:47:00","AAPL","143.895","143.93","143.77","143.8617","241000"
"2022-05-26 15:48:00","AAPL","143.865","144.1","143.78","144.095","334944"
"2022-05-26 15:49:00","AAPL","144.11","144.19","144.035","144.1799","324236"
"2022-05-26 15:50:00","AAPL","144.18","144.34","143.9701","144.1485","736520"
"2022-05-26 15:51:00","AAPL","144.14","144.14","143.89","143.97","387270"
"2022-05-26 15:52:00","AAPL","143.97","144.16","143.81","144.01","464586"
"2022-05-26 15:53:00","AAPL","144.005","144.17","144.005","144.1","343711"
"2022-05-26 15:54:00","AAPL","144.1","144.29","143.93","144.015","626002"
"2022-05-26 15:55:00","AAPL","144.02","144.1","143.9325","143.995","464134"
"2022-05-26 15:56:00","AAPL","143.965","144.03","143.93","143.98","357839"
"2022-05-26 15:57:00","AAPL","143.98","143.98","143.81","143.945","489451"
"2022-05-26 15:58:00","AAPL","143.945","144.01","143.85","143.955","1127796"
"2022-05-26 15:59:00","AAPL","143.96","144.05","143.66","143.75","1287375"
"2022-05-26 16:00:00","AAPL","143.74","143.82","143.6","143.68","8855818"
"2022-05-26 16:01:00","AAPL","143.78","143.78","143.56","143.64","827843"
"2022-05-26 16:02:00","AAPL","143.67","143.81","143.57","143.61","114419"
"2022-05-26 16:03:00","AAPL","143.64","143.65","143.52","143.52","18649"
"2022-05-26 16:04:00","AAPL","143.54","143.6399","143.52","143.54","6726"
"2022-05-26 16:05:00","AAPL","143.5367","143.78","143.53","143.58","85731"
"2022-05-26 16:06:00","AAPL","143.56","143.61","143.52","143.61","5036"
"2022-05-26 16:07:00","AAPL","143.602","143.78","143.6","143.6","101207"
"2022-05-26 16:08:00","AAPL","143.5401","143.78","143.5401","143.58","398366"
"2022-05-26 16:09:00","AAPL","143.6","143.6","143.6","143.6","1279"
"2022-05-26 16:10:00","AAPL","143.63","143.64","143.63","143.64","1555"
"2022-05-26 16:11:00","AAPL","143.65","143.65","143.56","143.59","2251"
"2022-05-26 16:12:00","AAPL","143.61","143.61","143.57","143.57","1467"
"2022-05-26 16:13:00","AAPL","143.5601","143.78","143.5601","143.78","36558"
"2022-05-26 16:14:00","AAPL","143.58","143.64","143.553","143.64","4373"
"2022-05-26 16:15:00","AAPL","143.78","143.78","143.51","143.51","6710"
"2022-05-26 16:16:00","AAPL","143.55","143.6","143.54","143.6","1702"
"2022-05-26 16:17:00","AAPL","143.58","143.58","143.58","143.58","424"
"2022-05-26 16:18:00","AAPL","143.59","143.6","143.55","143.55","4426"
"2022-05-26 16:19:00","AAPL","143.56","143.5989","143.55","143.5989","1932"
"2022-05-26 16:20:00","AAPL","143.5699","143.5699","143.52","143.52","1512"
"2022-05-26 16:21:00","AAPL","143.58","143.59","143.58","143.59","1940"
"2022-05-26 16:22:00","AAPL","143.54","143.54","143.52","143.53","1988"
"2022-05-26 16:23:00","AAPL","143.55","143.55","143.55","143.55","1347"
"2022-05-26 16:24:00","AAPL","143.56","143.56","143.55","143.55","721"
"2022-05-26 16:25:00","AAPL","143.56","143.56","143.54","143.55","1683"
"2022-05-26 16:26:00","AAPL","143.54","143.57","143.54","143.57","7257"
"2022-05-26 16:27:00","AAPL","143.54","143.5407","143.54","143.5407","6039"
