,country,no_profiles,avg_profile_len,std_profile_len,female_ratio,avg_monthly_duration,total_monthly_duration,std_monthly_duration,avg_high_agreement,avg_low_agreement,avg_views,total_views,std_views,avg_questions,std_questions,total_questions,avg_answers,std_answers,total_answers,avg_comments,std_comments,total_comments,lon,lat
86,Grenada,3,1.0,,0.0,1.7133333333333336,5.140000000000001,2.8117669415037465,68.0,1.0,7.666666666666667,23,13.279056191361391,2.0,,2.0,23.0,,23.0,18.0,,18.0,-61.6904045,12.1360374
87,Guadeloupe,72,15.636363636363637,30.34264550700279,0.17543859649122806,2.125694444444443,153.0499999999999,2.6870109192127787,7.916666666666667,0.2361111111111111,13.944444444444445,1004,38.376521904542464,5.777777777777778,6.750118707408232,156.0,9.15,14.302281746556902,183.0,13.695652173913043,18.943539994147912,315.0,-61.5650444,16.2490067
88,Guam,11,23.5,37.1887079635741,0.2,1.7799999999999998,19.58,2.6188470745730843,0.0,0.0,2.090909090909091,23,5.0883110253707065,1.5,0.7071067811865476,3.0,3.0,,3.0,1.0,,1.0,144.75755102972062,13.450125700000001
89,Guatemala,1896,14.890840652446675,30.236868555144042,0.09722222222222222,2.2842616033755374,4330.960000000019,2.717724638689254,17.270042194092827,0.7689873417721519,46.402426160337555,87979,1570.0327862312577,4.705882352941177,13.503683725961888,2400.0,13.509127789046653,104.09686320302468,6660.0,22.912087912087912,121.45975642431131,10425.0,-90.12265453178017,15.687100699999998
90,Guernsey,51,34.25925925925926,85.57434581093017,0.13636363636363635,1.9539215686274511,99.65,2.2958423974056865,103.54901960784314,134.50980392156862,78.31372549019608,3994,511.78262925566673,5.884615384615385,14.049418274297121,153.0,10.176470588235293,27.64560384156414,173.0,80.2,323.380108752598,1604.0,-2.5822348,49.4566233
91,Guinea,166,15.404761904761905,24.250782762131085,0.13559322033898305,1.2700602409638555,210.83,1.8515390803453227,1.5,0.42771084337349397,5.042168674698795,837,33.40882706976462,2.4347826086956523,2.252797996765189,56.0,15.434782608695652,44.02254183623795,355.0,23.041666666666668,82.13693717978144,553.0,-10.7083587,10.7226226
92,Guinea-Bissau,7,1.0,,0.0,0.5342857142857144,3.74,0.6345564630211442,0.7142857142857143,0.0,2.142857142857143,15,5.669467095138408,11.0,,11.0,1.0,,1.0,23.0,,23.0,-14.9000214,12.100035
93,Guyana,149,19.564102564102566,31.845676292324512,0.16216216216216217,1.1557718120805365,172.20999999999992,1.8597784600729799,13.395973154362416,8.577181208053691,35.1744966442953,5241,386.19949563181075,2.948717948717949,3.2923253496316645,115.0,43.473684210526315,177.18175489876447,826.0,64.54545454545455,333.5209036654497,2130.0,-58.6416891,4.8417097
94,Haiti,364,17.9010989010989,40.38428048003468,0.1744186046511628,1.3418406593406575,488.4299999999994,1.9299087652812006,21.032967032967033,1.967032967032967,12.035714285714286,4381,104.17079818646495,4.585714285714285,7.624318182189882,321.0,23.431372549019606,70.34721171502416,1195.0,67.67213114754098,265.48469643976813,4128.0,-72.3570972,19.1399952
95,Heard Island and McDonald Islands,6,1.0,0.0,0.0,0.8183333333333332,4.909999999999999,1.573625326012093,1.1666666666666667,0.0,1.1666666666666667,7,2.8577380332470415,5.0,,5.0,2.5,2.1213203435596424,5.0,5.0,,5.0,72.955751,-53.0166353
96,Holy See (Vatican City State),10,4.166666666666667,2.8577380332470415,0.125,2.084,20.84,1.9951396498045493,34.7,1.9,18.2,182,28.42064976972436,7.0,8.144527815247077,49.0,6.0,8.04155872120988,24.0,21.125,36.720712333582455,169.0,,
97,Honduras,980,19.79224376731302,41.822622077668974,0.10927573062261753,2.0737040816326493,2032.2299999999964,2.5388826441728676,11.441836734693878,0.3693877551020408,8.481632653061224,8312,46.229395038944176,5.003597122302159,10.61927210700389,1391.0,6.615720524017467,14.15239478310965,1515.0,13.470588235294118,29.7720803510418,3206.0,-86.0755145,15.2572432
98,Hong Kong,13607,33.93022907620902,33.73279843326358,0.15494636471990464,1.5166039538472487,20636.429999999513,2.47003816708762,16.29617108841038,1.5071654295583157,19.593665025354596,266611,335.5941559108958,6.567341040462428,19.88009234292773,22723.0,19.27768014059754,103.25474420338274,43876.0,36.54361054766734,234.79290544180205,108096.0,114.1628131,22.2793278
99,Hungary,11914,11.680658284023668,27.277961822579464,0.16681915218054286,2.7879880812489217,33216.089999999655,3.078663132156294,41.78051032398859,2.9105254322645626,32.41530971965754,386196,315.3272184315041,6.520876112251882,20.234949497300775,28581.0,20.65662490002666,93.08556025918122,77483.0,37.34245283018868,214.6791187537717,158332.0,19.5060937,47.1817585
100,Iceland,1307,10.290233837689133,26.250220008529624,0.16024518388791595,3.4740550879877654,4540.590000000009,3.5732997121853463,36.59219586840092,7.762815608263198,42.13771996939556,55074,381.03152009187687,7.769509981851179,26.44609363721863,4281.0,17.66160520607375,65.057820610862,8142.0,33.967619047619046,134.23198593744175,17833.0,-18.1059013,64.9841821
101,India,665163,15.33493768274261,34.28608255079922,0.16168285244005845,1.9798498713876478,1316922.880001822,2.4798748798604295,15.125969123357734,1.5329701140923353,23.255450167853592,15468665,287.5298606232458,6.346793625248664,16.456788093486505,1419746.0,15.432923287798532,93.7282263012688,2657179.0,29.618308192071247,178.10494042039323,5680288.0,78.6677428,22.3511148
102,Indonesia,56610,24.289505177168426,56.66680893194728,0.20528711145540815,1.221535064476207,69151.09999999808,2.018542649310574,6.451669316375199,0.46587175410704823,7.445610316198551,421496,78.45702470780158,4.971031082151977,13.653603045373893,56456.0,8.483725517824434,49.76146648874686,60209.0,17.244594594594595,78.48885666471543,165893.0,117.8902853,-2.4833826
103,"Iran, Islamic Republic of",40144,13.567071643286573,31.88327941686311,0.1657909158312111,2.1183237843762353,85037.98999999958,2.5540741207802937,29.11839876444799,1.1493622957353526,21.222748106815466,851966,155.8328883808678,6.46227752401953,15.269773366071192,82058.0,11.983049242424242,37.58658780851078,126541.0,23.433027189233428,82.65734465029993,257693.0,59.5999861,36.2665119
104,Iraq,4408,12.02954755309326,37.17079844950415,0.14725069897483692,1.2354945553539214,5446.060000000085,1.8304499628385045,9.573729582577133,0.36048094373865697,6.540834845735027,28832,53.88505328465252,4.163759689922481,6.982403031720826,4297.0,9.492730210016155,38.37619773039834,5876.0,16.159713945172825,72.76596838857208,13558.0,44.1749775,33.0955793
105,Ireland,15776,16.336738507537063,33.685901274222026,0.15737316964946013,2.8587094320486877,45099.000000000095,3.2774089948359793,42.454361054766736,6.872210953346856,55.08005831643002,868943,691.116319051088,8.267619728377413,31.03580960470244,57832.0,25.372633552014996,138.54620608100782,135363.0,49.50289987789988,391.2435653042562,324343.0,-7.9794599,52.865196
106,Isle of Man,132,15.47887323943662,36.51647735902621,0.12264150943396226,2.590681818181819,341.97000000000014,2.9618990692562077,39.166666666666664,0.5909090909090909,17.098484848484848,2257,54.22906742155892,7.0,10.297364433956597,399.0,7.5,10.765686229869418,345.0,21.37735849056604,33.426858394396156,1133.0,-4.5591148,54.1936805
107,Israel,25673,12.454022387279004,28.615473389566326,0.15791946624066155,2.8284742725820906,72615.42000000001,3.1528878009784056,54.49448837299887,7.581700619327698,62.46628753943832,1603697,713.2036504854307,9.926737160120846,31.985339488883387,118287.0,33.42095350206004,198.1867588081502,283911.0,59.812097935669705,379.4328762682619,622943.0,34.8667654,31.5313113
108,Italy,46642,13.438477901205388,29.291916774804633,0.13115652650536372,2.6331516658804817,122815.45999999742,2.99560976944706,33.144655031945454,3.6201277818275375,31.03147377899747,1447370,255.57796639397557,7.189790957705396,23.29893233082553,147894.0,20.3221157209823,125.16895522017833,290464.0,36.13188129594337,244.44456201808282,663562.0,12.674297,42.6384261
109,Jamaica,1041,16.36216216216216,27.802023198993503,0.17572692793931732,1.849423631123915,1925.2499999999955,2.5603148195430587,16.254562920268974,0.9020172910662824,18.70605187319885,19473,175.73580490839424,10.466898954703833,63.00986257411325,3004.0,11.597402597402597,45.55262405659589,2679.0,38.08988764044944,199.8125986933855,10170.0,-77.3947693,18.1850507
110,Japan,21116,9.886476755268452,25.69735360953601,0.18554923262631487,2.289289164614501,48340.6299999998,2.8237087932046454,25.197338511081643,4.880896003030877,26.253362379238492,554366,267.5297894284844,6.675292397660819,22.8342848725436,45659.0,18.9118320610687,106.84625412569834,99098.0,39.56841078973026,320.3384555449685,243504.0,139.2394179,36.5748441
111,Jersey,92,17.23076923076923,43.2638548167317,0.16666666666666666,2.072608695652174,190.67999999999998,2.6698252276688788,4.869565217391305,0.6847826086956522,12.858695652173912,1183,84.16357458064664,9.555555555555555,30.00170935301127,258.0,6.75,10.522532214753554,135.0,18.083333333333332,50.77479404335312,434.0,-2.1358386,49.2214561
112,Jordan,4917,12.563481675392671,26.274953428196362,0.18274777136864184,1.824901362619497,8973.040000000066,2.489291699379048,18.94671547691682,0.9503762456782591,16.77445596908684,82480,107.2450947511513,5.313982521847691,15.48513959501238,8513.0,13.895676691729323,40.776418351971934,14785.0,22.844738778513612,92.05456472392467,31046.0,36.941628,31.1667049
113,Kazakhstan,4139,9.969334330590875,24.82112267342329,0.12131996117761243,1.9206281710558273,7949.480000000069,2.443742344715392,21.667310944672625,1.162358057501812,14.809615849238947,61297,113.97168801395529,6.101284958427816,20.792295133667775,8072.0,10.478260869565217,34.660730370751594,9640.0,21.716742081447965,85.71360902438445,23997.0,65.2093197,47.2286086
114,Kenya,13753,17.05395935529082,30.08954911945952,0.1792154865002547,1.578446157202041,21708.369999999668,2.164345815231492,9.984439758598125,0.3592670690031266,7.624009307060278,104853,63.760025134314986,5.864644970414201,18.11937294548409,15858.0,7.053363397219091,20.22036885644828,18769.0,15.843775762572136,51.68612564241307,38437.0,38.4313975,1.4419683
115,Kiribati,21,3.0,4.472135954999579,0.4117647058823529,1.234761904761905,25.930000000000003,2.232018411769086,2.761904761904762,0.0,5.380952380952381,113,12.253473754312246,6.333333333333333,7.201851613763412,38.0,3.75,2.9860788111948193,15.0,17.0,10.583005244258363,51.0,173.6641773,0.3448612
116,"Korea, Democratic People's Republic of",6920,6.517073170731707,20.98149545133451,0.1525967515540405,0.9149089595375868,6331.1700000001,1.505467567760376,1.869364161849711,0.08092485549132948,2.882514450867052,19947,14.729803707089681,2.9564977973568283,4.6808656474964705,5369.0,5.090729783037475,11.72863682609279,2581.0,7.12778730703259,20.179366500289518,8311.0,127.00873073371443,38.233686649999996
117,"Korea, Republic of",26278,7.686365616378684,19.64468930404254,0.16509973635775754,1.5194607656594719,39928.3899999996,2.1865331569874393,7.593956922140193,0.5620671283963772,8.870804475226425,233107,147.3951202528038,4.351953842119066,11.94439222774424,33188.0,10.362989323843417,102.83109200028254,37856.0,15.271662360034453,184.32393867160008,88652.0,49.132971,55.8215537
118,Kuwait,1534,20.81331168831169,36.3977469785212,0.15758591785414922,1.9483898305084866,2988.8300000000186,2.7412460828390803,21.21838331160365,1.2653194263363754,28.204041720990872,43265,433.6941990326671,6.9897330595482545,15.980244276300729,3404.0,26.764011799410028,192.97715105989914,9073.0,43.2737819025522,332.4160943048236,18651.0,47.4979476,29.2733964
119,Kyrgyzstan,1083,10.728045325779037,28.89380499184957,0.13350785340314136,1.989935364727614,2155.100000000006,2.6067370584577056,28.24192059095106,0.8236380424746076,19.295475530932595,20897,121.61304747404495,7.1066666666666665,16.887844341732645,2132.0,14.496031746031745,49.16501995705354,3653.0,31.79259259259259,109.15308279640936,8584.0,74.724091,41.5089324
120,Lao People's Democratic Republic,500,22.406060606060606,40.496446241207835,0.21445783132530122,1.8220999999999972,911.0499999999986,2.531427906239673,17.106,2.304,19.168,9584,162.266239374929,4.682539682539683,8.243931871286462,590.0,17.03370786516854,45.19413916100844,1516.0,43.11666666666667,240.23654950878722,5174.0,103.378253,20.0171109
121,Latvia,3708,10.065040650406504,23.059868466030554,0.13557001027045532,2.8821062567421847,10686.85000000002,3.312229110529739,41.92340884573894,9.451995685005393,49.45738942826321,183388,899.1237094561935,8.21511232130701,29.597803794299065,12068.0,19.73008130081301,62.7888500969288,24268.0,36.3136826783115,159.415295891852,49895.0,24.7537645,56.8406494
122,Lebanon,4151,15.340689655172413,32.93027222878149,0.1505443234836703,2.0029510961214294,8314.250000000053,2.5729943340687744,25.64032763189593,3.318236569501325,24.894483257046495,103337,189.44797409217776,7.273759713090257,19.905016950294428,12169.0,19.967198581560282,99.40386547103398,22523.0,33.900826446280995,148.4570998256203,49224.0,35.843409,33.8750629
123,Lesotho,158,9.962962962962964,14.655751608366918,0.25,1.5408860759493677,243.4600000000001,2.234165906785026,8.525316455696203,0.0379746835443038,2.0443037974683542,323,8.43509874948057,1.588235294117647,1.1041971458477857,54.0,4.818181818181818,9.505068140014586,106.0,7.8,21.977500456507546,156.0,28.3350193,-29.6039267
124,Liberia,72,39.5,91.37401450256955,0.10714285714285714,1.1450000000000005,82.44000000000004,1.4594741480178377,0.4027777777777778,0.0,3.1805555555555554,229,11.358841426846768,4.0,9.433981132056603,60.0,3.888888888888889,3.6552853665768845,35.0,5.7,8.380532998165053,57.0,-9.3658524,5.7499721
125,Libya,665,11.292682926829269,25.399380604436637,0.20916334661354583,1.404240601503759,933.8199999999997,2.163492004345546,8.287218045112782,0.9037593984962407,7.730827067669173,5141,44.474861216067005,5.031847133757962,11.263408181981065,790.0,8.727272727272727,22.4544121935812,768.0,14.805970149253731,37.17212101334386,1984.0,18.1236723,26.8234472
126,Liechtenstein,80,12.117647058823529,20.83814204752597,0.09836065573770492,2.2998749999999997,183.98999999999998,2.8824771755768546,31.3875,1.7375,24.2875,1943,102.7271418105116,6.884615384615385,14.015211516283077,179.0,16.217391304347824,51.54605753528421,373.0,44.80769230769231,174.38303110813717,1165.0,9.5531527,47.1416307
127,Lithuania,5604,10.872237846524708,29.86787202992774,0.11017661900756939,2.823285153461836,15821.69000000013,3.1041204047967277,40.50339043540328,4.804603854389722,33.65007137758744,188575,193.97120842172967,8.016047297297296,27.7820398182134,18982.0,18.41043956043956,81.06939995758154,33507.0,39.03502304147465,239.6355802320728,84706.0,23.7499997,55.3500003
128,Luxembourg,1384,15.686666666666667,30.760918945984443,0.158072696534235,3.227673410404627,4467.100000000004,3.283178087991931,55.31719653179191,3.8880057803468207,51.35910404624278,71081,303.55057796113897,7.970540098199673,23.758672953839138,4870.0,24.746765249537894,79.66385753809786,13388.0,44.66,143.45096036642641,26796.0,6.1296751,49.8158683
129,Macao,15933,4.954810495626822,18.89147217907293,0.16623065998953584,1.2185062449005264,19414.460000000086,1.651966084337215,2.632900269880123,0.09640369045377518,2.359128852068035,37588,33.24146953061241,3.669458128078818,19.96820052570011,7449.0,4.405518896220756,22.524921095618488,7344.0,9.304562268803945,53.815055296653505,15092.0,113.5514142,22.1757605
130,Madagascar,1423,10.441095890410958,30.38534491508879,0.29536290322580644,1.250007027406883,1778.7599999999948,1.9612005314510308,14.34926212227688,1.3555867884750528,14.96064652143359,21289,243.14430232974516,4.927710843373494,11.284927643367999,1227.0,19.285714285714285,85.41966893678438,4185.0,26.01834862385321,95.02723176534128,5672.0,46.4416422,-18.9249604
131,Malawi,521,16.007575757575758,27.705235874136587,0.1574585635359116,1.092207293666026,569.0399999999996,1.811701793263984,2.404990403071017,0.12476007677543186,3.257197696737044,1697,20.182510303032057,4.555555555555555,8.040196355406367,328.0,6.333333333333333,11.52028563587186,342.0,14.23728813559322,36.58779661969975,840.0,33.9301963,-13.2687204
132,Malaysia,20173,15.369486404833836,33.13119556692571,0.19376966645689112,1.688193625142491,34055.92999999947,2.4286618379686873,15.188221880731671,1.0366331234818817,18.91820750508105,381637,414.5783274863446,6.590836130161973,25.901134228188212,45167.0,15.880712625871418,224.86301436576275,61506.0,27.266032843560932,253.3690969794726,157734.0,102.2656823,4.5693754
133,Maldives,372,12.202702702702704,25.60265703139961,0.14492753623188406,1.954354838709677,727.0199999999999,2.7298092629879074,13.131720430107526,0.5967741935483871,15.005376344086022,5582,63.093307645655266,6.426229508196721,11.156970198624999,784.0,13.558441558441558,30.685798835469182,1044.0,30.710280373831775,77.50520485818568,3286.0,73.3287853,4.7064352
134,Mali,213,8.833333333333334,20.646758047843225,0.17266187050359713,1.261596244131456,268.72000000000014,2.0378784025014975,1.7981220657276995,0.051643192488262914,4.967136150234742,1058,23.33864415726201,3.9565217391304346,7.8058568374127635,182.0,4.071428571428571,5.59714590912568,114.0,11.472222222222221,23.26430264972019,413.0,-2.2900239,16.3700359
135,Malta,1534,16.764940239043824,32.60007902072214,0.15384615384615385,3.0154172099087435,4625.650000000012,3.2384488772333286,34.33050847457627,1.1029986962190352,38.02477183833116,58330,219.28096495314637,8.971166448230669,20.684841904051844,6845.0,16.995983935742974,52.41933521288407,8464.0,31.041726618705034,83.54844484958375,21574.0,14.4476911,35.8885993
136,Marshall Islands,10,1.5,0.7071067811865476,0.1111111111111111,0.9179999999999999,9.18,2.763527536400614,0.0,0.0,1.3,13,2.7908580918579307,1.0,0.0,6.0,2.0,,2.0,2.2,1.3038404810405297,11.0,168.0002575,8.9995549
137,Martinique,61,10.380952380952381,20.321112642953857,0.14285714285714285,1.7467213114754108,106.55000000000005,2.6230260650067736,11.40983606557377,0.5245901639344263,14.245901639344263,869,57.03965162870034,4.777777777777778,11.849822811063245,86.0,18.142857142857142,38.673897265084754,254.0,36.2,91.47224403375827,543.0,-61.01582685063731,14.6367927
138,Mauritania,161,13.790697674418604,20.769205844384686,0.1826086956521739,1.41888198757764,228.44000000000003,1.9663023654148477,10.583850931677018,0.4782608695652174,7.0186335403726705,1130,32.97868100183993,4.735294117647059,8.403854900199116,161.0,10.555555555555555,20.26427954902482,285.0,18.413793103448278,39.21234976871746,534.0,-9.2399263,20.2540382
139,Mauritius,1219,16.90995260663507,32.74193988680561,0.18209255533199195,1.83767022149303,2240.1200000000035,2.4685667885797673,15.51763740771124,1.5914684167350288,18.40935192780968,22441,160.01811456721182,6.564593301435407,25.45277076316933,2744.0,20.76356589147287,126.7095790469466,5357.0,35.717032967032964,272.82117501814247,13001.0,57.5703566,-20.2759451
140,Mayotte,11,10.0,9.695359714832659,0.25,0.82,9.02,1.621240265969236,0.0,0.0,0.36363636363636365,4,0.9244162777371753,,,0.0,,,0.0,,,0.0,45.1520755,-12.823048
141,Mexico,31495,15.256894873458792,29.701147146151396,0.12150533370345402,2.088152722654377,65766.3699999996,2.617674557760669,16.75834259406255,1.368217177329735,12.283981584378473,386884,147.3007980904274,4.97986577181208,13.281081875373697,42294.0,9.869287991498405,45.11426435836245,74296.0,19.683097660895996,122.12605024124537,148942.0,-102.0077097,23.6585116
142,"Moldova, Republic of",2395,9.903935185185185,22.901447039456006,0.14285714285714285,2.4861043841336263,5954.220000000035,2.8131173343764138,31.040918580375784,1.1490605427974947,19.799164926931105,47419,147.73164611595953,6.678007290400972,21.21760940403821,5496.0,13.386398763523957,36.50843662430587,8661.0,23.308300395256918,70.67053382094697,17691.0,29.7521996,46.6745434
143,Monaco,74,13.06060606060606,28.087963830103668,0.2,2.278108108108108,168.57999999999998,2.8265525134764795,41.945945945945944,0.7702702702702703,21.68918918918919,1605,75.85402810764565,15.121212121212121,37.433906401614685,499.0,6.625,12.125476234484296,159.0,26.821428571428573,58.725383224978906,751.0,7.424224092532953,43.73844905
144,Mongolia,1373,8.62155388471178,21.718843833843295,0.24442289039767218,1.582032046613254,2172.129999999998,2.3259256332588105,13.090313182811363,0.20393299344501092,7.640932265112892,10491,39.94923874241132,5.534965034965035,10.061067982383458,1583.0,8.036082474226804,15.019632648116083,1559.0,13.560311284046692,28.99901097283704,3485.0,103.8499736,46.8250388
145,Montenegro,559,11.805970149253731,23.205972597137674,0.13075060532687652,2.1216457960643975,1185.9999999999982,2.7522770259768072,29.076923076923077,0.7262969588550984,18.415026833631483,10294,95.47712400089013,6.367924528301887,12.593028592507755,1350.0,14.562091503267974,65.79551957084034,2228.0,24.613259668508288,90.76896582278415,4455.0,19.5180992,42.9868853
146,Montserrat,5,,,0.25,0.6340000000000001,3.1700000000000004,1.1840945908161224,0.0,0.0,3.2,16,4.08656334834051,1.0,0.0,2.0,,,0.0,1.0,,1.0,-62.1916844,16.7417041
147,Morocco,16685,14.18195093457944,33.12929215079937,0.15966247518199866,1.2797752472280295,21353.049999999672,1.8897539899369045,6.826011387473779,0.4099490560383578,8.113635001498352,135376,84.3944088194985,4.433020948180816,9.174993948133109,16083.0,11.499601593625497,64.74581473691728,28864.0,19.388239116309293,114.71782659264319,59677.0,-7.3362482,31.1728205
148,Mozambique,1062,15.487603305785123,28.860119277100253,0.13224368499257058,1.3210357815442535,1402.939999999997,2.056647084366375,7.655367231638418,0.4406779661016949,8.835216572504708,9383,93.40350659983953,3.7111111111111112,4.582562149442946,668.0,10.461538461538462,30.608323686673675,1632.0,17.521472392638035,70.82819915365307,2856.0,34.9144977,-19.302233
149,Myanmar,3789,9.705128205128204,21.560690183519377,0.22077004592016955,1.367049353391414,5179.750000000068,2.0577562859477987,8.797307996832938,0.3578780680918448,11.092108735814199,42028,80.42218466431004,7.031413612565445,22.328749667077577,5372.0,11.812962962962963,32.89072561756325,6379.0,22.048211508553656,69.86858498178607,14177.0,95.9999652,17.1750495
150,Nauru,5,1.0,0.0,0.0,0.14800000000000002,0.7400000000000001,0.24139179770655012,0.0,0.0,0.8,4,1.7888543819998317,1.0,,1.0,,,0.0,2.0,,2.0,166.93479227083333,-0.5275000000000001
151,Nepal,12591,13.2840859272249,27.88152584753141,0.13705532601027914,1.8686633309506429,23528.339999999545,2.3371515660566735,12.512588356762768,1.1716305297434675,19.096894607259152,240449,178.66119483758243,6.413441955193482,14.146893616547173,25192.0,16.25330172705723,98.21816759248946,47996.0,27.724559832885706,144.1855135546653,92905.0,84.0917139,28.1083929
152,Netherlands,47413,14.05675263295002,30.000910823684073,0.13290720740577475,3.2514403222744113,154160.53999999666,3.3808338954802335,46.88986143040938,7.470482778984667,60.44873768797587,2866056,538.1571862821028,7.580710749646393,19.154848427513134,171506.0,28.71547612808553,160.05913810127254,547920.0,63.877086494688925,549.4491724487164,1389135.0,5.38721,52.15517
153,New Caledonia,92,17.75,43.63362942755595,0.14285714285714285,3.0903260869565226,284.31000000000006,2.9633651242349095,26.608695652173914,8.554347826086957,27.565217391304348,2536,139.66178175281095,4.2631578947368425,4.979331391816634,162.0,8.545454545454545,15.061817650980052,376.0,18.84090909090909,56.25396861734154,829.0,165.4880773,-21.3019905
154,New Zealand,13208,15.030930644501975,30.2240925838792,0.15916745832973486,3.16235917625681,41768.439999999944,3.505479597776004,55.39203513022411,6.942989097516657,71.31109933373713,941877,1234.9651908213946,8.708191126279864,24.17994852570848,51030.0,29.870481927710845,149.357391312231,148755.0,64.43709561466571,627.8469205979909,358528.0,172.8344077,-41.5000831
155,Nicaragua,735,20.78395061728395,42.24683755520065,0.10580204778156997,2.330272108843537,1712.7499999999998,2.7545649862964874,24.295238095238094,1.2380952380952381,19.069387755102042,14016,126.84370793007534,6.790123456790123,16.237152436290117,1100.0,19.310880829015545,78.07466202130453,3727.0,30.870786516853933,90.70315488224531,5495.0,-85.2936911,12.6090157
156,Niger,102,13.642857142857142,17.20736489394604,0.11764705882352941,0.9202941176470585,93.86999999999996,1.4427067903546278,0.7941176470588235,0.0,1.3627450980392157,139,3.4976348888312794,2.2666666666666666,2.250925735484551,34.0,1.3,0.6749485577105528,13.0,4.333333333333333,5.175700801618926,52.0,9.3238432,17.7356214
157,Nigeria,29269,20.465954773869345,36.165325130151075,0.16620800664624333,1.3415378045030588,39265.47000000003,1.9344139954842183,6.887013563838874,0.28343981687109226,6.452253237213434,188851,69.39358429227198,4.700074794315632,12.824190776804345,25136.0,7.500608519269777,28.519058197948233,36978.0,16.036184898556787,69.81582876117233,76669.0,7.9999721,9.6000359
158,Niue,8,8.166666666666666,7.440878084384037,0.16666666666666666,3.1412500000000003,25.130000000000003,2.983734177646719,25.875,0.0,18.25,146,27.15958131383577,9.333333333333334,13.396516960264957,56.0,1.5,0.5773502691896257,6.0,22.0,34.03919309658598,88.0,-169.861341,-19.0536414
159,Norfolk Island,3,13.0,14.142135623730951,0.0,1.09,3.27,1.844803512572545,0.0,0.0,1.0,3,1.0,,,0.0,1.0,,1.0,,,0.0,167.9587289126371,-29.0289575
160,North Macedonia,2184,12.690417690417691,26.00316910523324,0.18592057761732853,2.325604395604409,5079.120000000029,2.9013121806016113,18.872710622710624,1.3035714285714286,25.89331501831502,56551,200.56811448724588,7.672108843537415,27.3757778492077,5639.0,16.714795008912656,80.64973172395185,9377.0,27.242378048780488,97.95199370910306,17871.0,21.7168387,41.6171214
161,Northern Mariana Islands,17,14.071428571428571,14.989556804215832,0.125,3.1335294117647066,53.27000000000001,3.1523105438243038,45.529411764705884,0.29411764705882354,35.294117647058826,600,115.67236311338716,9.285714285714286,12.592514783450865,65.0,8.75,17.621010186706094,70.0,24.8,25.03397691138985,124.0,145.21345248318923,14.149020499999999
162,Norway,13278,11.823092783505155,27.396159135689278,0.13861561641407427,3.3711869257418687,44762.620000000534,3.566549813164839,49.05023346889592,4.841693026058142,55.029371893357435,730680,558.7882088046297,8.338533023564553,23.579199612767628,50248.0,26.146221585091133,162.56433359097053,127672.0,54.4920245398773,538.7861493270947,310877.0,9.0999715,60.5000209
163,Oman,1045,21.82747603833866,46.52352188733679,0.20849933598937584,1.4367177033492775,1501.369999999995,2.244774613805134,10.023923444976077,0.3837320574162679,10.52535885167464,10999,52.24295382277659,6.38622754491018,18.12180812915726,2133.0,9.923076923076923,29.498096490410788,1806.0,20.287769784172664,58.8722835505762,5640.0,57.0036901,21.0000287
164,Pakistan,66230,23.33664558867811,42.89851116080168,0.11076393061731363,1.6734893552770322,110835.19999999784,2.3064254318774045,14.717046655594142,0.9669787105541295,19.682213498414615,1303553,590.7971298811233,6.055151835988258,15.370724073148612,125820.0,13.510941441134365,72.1981191847761,198192.0,26.7194321306324,127.73785084600868,476167.0,71.247499,30.3308401
165,Palau,1,,,1.0,0.0,0.0,,0.0,0.0,0.0,0,,,,0.0,,,0.0,,,0.0,132.9102573,5.3783537
166,"Palestine, State of",1585,13.912951167728238,31.58977180946715,0.2082965578111209,1.7012429022082054,2696.4700000000057,2.3463931663486277,14.508517350157728,0.8082018927444795,14.574132492113565,23100,89.25131757590725,5.983367983367984,16.550797245643164,2878.0,15.048780487804878,52.1089548824036,4936.0,29.920199501246884,147.79669690476888,11998.0,-79.4683738,42.2088336
167,Panama,1067,17.711111111111112,32.92863459803591,0.12135355892648775,2.358041237113406,2516.030000000004,2.8629283815042355,15.907216494845361,0.43580131208997186,11.760074976569822,12548,71.18585838855881,4.931952662721893,13.931736383824362,1667.0,7.827338129496403,16.565994510330565,2176.0,15.914089347079038,43.609428442501354,4631.0,-81.1308434,8.559559
168,Papua New Guinea,216,10.533333333333333,16.13484841370793,0.25,1.0030555555555554,216.65999999999994,1.9315969815737468,2.7222222222222223,0.027777777777777776,4.060185185185185,877,18.554033923900967,4.925,8.910919547358013,197.0,3.923076923076923,5.129702345540738,102.0,10.151515151515152,12.937641815940639,335.0,144.2489081,-5.6816069
169,Paraguay,1246,14.193784277879342,29.79525550605883,0.15338042381432895,2.6415008025682245,3291.3100000000077,3.0313348940290985,36.564205457463885,0.9807383627608347,24.620385232744784,30677,364.69092976214165,5.090909090909091,9.475072841281671,1736.0,17.822981366459626,122.95153808032416,5739.0,21.54054054054054,87.72411406713421,7173.0,-58.1693445,-23.3165935
170,Peru,7932,14.664649341402635,28.935174744465183,0.11797660240566815,1.8878530005043024,14974.450000000126,2.4902276670802754,19.55446293494705,1.646243066061523,18.956253151790218,150361,305.1279794208902,5.990922844175492,17.732680278352895,11880.0,17.269368295589988,151.90731381005503,28978.0,43.732195409064154,506.3755764936962,74301.0,-75.0458515,-6.8699697
